stt,ngay_dang_tin,ten_dn,ma_tp,menh_gia,ky_han,ngay_phat_hanh,ngay_dao_han,gt_phat_hanh,gt_dang_luu_hanh,gt_mua_lai,sl_mua_lai,gt_con_lai,sl_con_lai,ngay_mua_lai,tinh_trang,ghi_chu,file_id,menh_gia_num,gt_phat_hanh_num,gt_dang_luu_hanh_num,gt_mua_lai_num,sl_mua_lai_num,gt_con_lai_num,sl_con_lai_num
5863,25/08/2021,IDJ - Công ty cổ phần đầu tư IDJ Việt Nam,IBond31.H.20.23.023,"100,000",36 Tháng,21/09/2020,20/09/2023,"20,000,000,000","17,726,100,000","790,000,000","7,900","16,936,100,000","169,361",19/08/2021,Hiệu lực,,2186.0,100000.0,20000000000.0,17726100000.0,790000000.0,7900.0,16936100000.0,169361.0
5864,25/08/2021,IDJ - Công ty cổ phần đầu tư IDJ Việt Nam,IBond_2019.03.10,"100,000",36 Tháng,28/11/2019,27/11/2022,"9,765,000,000","3,075,000,000","60,000,000",600,"3,015,000,000","30,150",19/08/2021,Hiệu lực,,2176.0,100000.0,9765000000.0,3075000000.0,60000000.0,600.0,3015000000.0,30150.0
5865,25/08/2021,IDJ - Công ty cổ phần đầu tư IDJ Việt Nam,IBond_2020.23.20,"100,000",36 Tháng,07/09/2020,06/09/2023,"20,000,000,000","17,266,300,000","200,600,000","2,006","17,065,700,000","170,657",19/08/2021,Hiệu lực,,2185.0,100000.0,20000000000.0,17266300000.0,200600000.0,2006.0,17065700000.0,170657.0
5866,25/08/2021,IDJ - Công ty cổ phần đầu tư IDJ Việt Nam,IBond36.H.20.23.028,"100,000",36 Tháng,24/11/2020,23/11/2023,"19,842,900,000","14,452,200,000","12,200,000",122,"14,440,000,000","144,400",19/08/2021,Hiệu lực,,2189.0,100000.0,19842900000.0,14452200000.0,12200000.0,122.0,14440000000.0,144400.0
5867,25/08/2021,IDJ - Công ty cổ phần đầu tư IDJ Việt Nam,IBond_2020.18.10,"100,000",36 Tháng,05/08/2020,04/08/2023,"10,000,000,000","6,542,500,000","1,100,000,000","11,000","5,442,500,000","54,425",19/08/2021,Hiệu lực,,2182.0,100000.0,10000000000.0,6542500000.0,1100000000.0,11000.0,5442500000.0,54425.0
5868,25/08/2021,IDJ - Công ty cổ phần đầu tư IDJ Việt Nam,IBond33.H.20.23.025,"100,000",36 Tháng,16/10/2020,15/10/2023,"20,000,000,000","15,744,800,000","20,000,000",200,"15,724,800,000","157,248",19/08/2021,Hiệu lực,,2188.0,100000.0,20000000000.0,15744800000.0,20000000.0,200.0,15724800000.0,157248.0
5869,25/08/2021,IDJ - Công ty cổ phần đầu tư IDJ Việt Nam,IBond32.H.20.23.024,"100,000",36 Tháng,06/10/2020,05/10/2023,"20,000,000,000","16,923,400,000","110,000,000","1,100","16,813,400,000","168,134",19/08/2021,Hiệu lực,,2187.0,100000.0,20000000000.0,16923400000.0,110000000.0,1100.0,16813400000.0,168134.0
5870,25/08/2021,IDJ - Công ty cổ phần đầu tư IDJ Việt Nam,IBond_2019.04.10,"100,000",36 Tháng,04/03/2020,03/03/2023,"9,411,000,000","3,831,000,000","10,000,000",100,"3,821,000,000","38,210",19/08/2021,Hiệu lực,,2177.0,100000.0,9411000000.0,3831000000.0,10000000.0,100.0,3821000000.0,38210.0
5871,25/08/2021,IDJ - Công ty cổ phần đầu tư IDJ Việt Nam,IBond_2020.13.10,"100,000",36 Tháng,03/06/2020,02/06/2023,"10,000,000,000","5,692,200,000","60,000,000",600,"5,632,200,000","56,322",19/08/2021,Hiệu lực,,2179.0,100000.0,10000000000.0,5692200000.0,60000000.0,600.0,5632200000.0,56322.0
5872,25/08/2021,IDJ - Công ty cổ phần đầu tư IDJ Việt Nam,IBond_2020.15.10,"100,000",36 Tháng,28/07/2020,27/07/2023,"10,000,000,000","8,152,000,000","300,000,000","3,000","7,852,000,000","78,520",19/08/2021,Hiệu lực,,2180.0,100000.0,10000000000.0,8152000000.0,300000000.0,3000.0,7852000000.0,78520.0
5873,25/08/2021,IDJ - Công ty cổ phần đầu tư IDJ Việt Nam,IBond_2020.16.10,"100,000",36 Tháng,28/07/2020,27/07/2023,"9,998,100,000","6,922,100,000","345,600,000","3,456","6,576,500,000","65,765",19/08/2021,Hiệu lực,,2181.0,100000.0,9998100000.0,6922100000.0,345600000.0,3456.0,6576500000.0,65765.0
5874,23/08/2021,HDB - NH TMCP Phát triển thành phố Hồ Chí Minh ( HDBANK),TP073,"1,000,000,000",10 Năm,22/08/2016,22/08/2026,"1,000,000,000,000","1,000,000,000,000","1,000,000,000,000","1,000",0,0,23/08/2021,Hiệu lực,,2174.0,1000000000.0,1000000000000.0,1000000000000.0,1000000000000.0,1000.0,0.0,0.0
5875,23/08/2021,SSB - Ngân hàng TMCP Đông Nam Á,SEABOND19T2_01.10,"1,000,000,000",10 Năm,08/08/2019,08/08/2029,"200,000,000,000","16,000,000,000","16,000,000,000",16,0,0,13/08/2021,Hiệu lực,,2173.0,1000000000.0,200000000000.0,16000000000.0,16000000000.0,16.0,0.0,0.0
5876,23/08/2021,PQSC - Công ty TNHH Mặt trời Phú Quốc,PQCH2024003,"100,000,000",42 Tháng,17/08/2020,17/02/2024,"620,000,000,000","551,400,000,000","4,000,000,000",40,"547,400,000,000","5,474",12/08/2021,Hiệu lực,,2124.0,100000000.0,620000000000.0,551400000000.0,4000000000.0,40.0,547400000000.0,5474.0
5877,20/08/2021,GTLC - Công ty cổ phần GOTEC LAND,BOND.GTL04.2020,"1,000,000",2 Năm,28/08/2020,28/08/2022,"90,000,000,000","90,000,000,000","30,000,000,000","30,000","60,000,000,000","60,000",31/03/2021,Hiệu lực,,2172.0,1000000.0,90000000000.0,90000000000.0,30000000000.0,30000.0,60000000000.0,60000.0
5878,20/08/2021,GTLC - Công ty cổ phần GOTEC LAND,BOND.GTL02.2020,"1,000,000",2 Năm,28/08/2020,28/08/2022,"100,000,000,000","100,000,000,000","100,000,000,000","100,000",0,0,31/03/2021,Hiệu lực,,2170.0,1000000.0,100000000000.0,100000000000.0,100000000000.0,100000.0,0.0,0.0
5879,20/08/2021,GTLC - Công ty cổ phần GOTEC LAND,BOND.GTL03.2020,"1,000,000",2 Năm,28/08/2020,28/08/2022,"90,000,000,000","90,000,000,000","90,000,000,000","90,000",0,0,31/03/2021,Hiệu lực,,2171.0,1000000.0,90000000000.0,90000000000.0,90000000000.0,90000.0,0.0,0.0
5880,20/08/2021,VPB - NH TMCP VIỆT NAM THỊNH VƯỢNG,VPBD2020.18,"1,000,000,000",3 Năm,17/08/2020,17/08/2023,"300,000,000,000","300,000,000,000","300,000,000,000",300,0,0,17/08/2021,Hiệu lực,,2167.0,1000000000.0,300000000000.0,300000000000.0,300000000000.0,300.0,0.0,0.0
5881,19/08/2021,VPB - NH TMCP VIỆT NAM THỊNH VƯỢNG,VPBD2020.19,"1,000,000,000",3 Năm,18/08/2020,18/08/2023,"500,000,000,000","500,000,000,000","500,000,000,000",500,0,0,18/08/2021,Hiệu lực,,2168.0,1000000000.0,500000000000.0,500000000000.0,500000000000.0,500.0,0.0,0.0
5882,19/08/2021,VPB - NH TMCP VIỆT NAM THỊNH VƯỢNG,VPBD2020.16,"1,000,000,000",3 Năm,19/08/2020,19/08/2023,"500,000,000,000","500,000,000,000","500,000,000,000",500,0,0,19/08/2021,Hiệu lực,,2169.0,1000000000.0,500000000000.0,500000000000.0,500000000000.0,500.0,0.0,0.0
5883,19/08/2021,GTLC - Công ty cổ phần GOTEC LAND,BOND.GTL01.2020,"1,000,000",2 Năm,28/08/2020,28/08/2022,"100,000,000,000","100,000,000,000","100,000,000,000","100,000",0,0,31/03/2021,Hiệu lực,,2166.0,1000000.0,100000000000.0,100000000000.0,100000000000.0,100000.0,0.0,0.0
5884,16/08/2021,TNLC - Công ty Cổ phần đầu tư và cho thuê tài sản TNL,TNL.BOND.5.2019.10,"100,000,000",3 Năm,31/05/2019,30/06/2022,"49,700,000,000","11,900,000,000","200,000,000",2,"11,700,000,000",117,06/07/2021,Hiệu lực,,1949.0,100000000.0,49700000000.0,11900000000.0,200000000.0,2.0,11700000000.0,117.0
5885,16/08/2021,IDJ - Công ty cổ phần đầu tư IDJ Việt Nam,IBond32.H.20.23.024,"100,000",36 Tháng,06/10/2020,05/10/2023,"20,000,000,000","17,189,000,000","265,600,000","2,656","16,923,400,000","169,234",09/08/2021,Hiệu lực,,2115.0,100000.0,20000000000.0,17189000000.0,265600000.0,2656.0,16923400000.0,169234.0
5886,16/08/2021,IDJ - Công ty cổ phần đầu tư IDJ Việt Nam,IBond_2020.12.10,"100,000",36 Tháng,03/06/2020,02/06/2023,"10,000,000,000","9,375,500,000","1,129,000,000","11,290","8,246,500,000","82,465",09/08/2021,Hiệu lực,,2105.0,100000.0,10000000000.0,9375500000.0,1129000000.0,11290.0,8246500000.0,82465.0
5887,16/08/2021,IDJ - Công ty cổ phần đầu tư IDJ Việt Nam,IBond_2019.02.10,"100,000",36 Tháng,07/10/2019,06/10/2022,"10,000,000,000","6,530,000,000","301,300,000","3,013","6,228,700,000","62,287",09/08/2021,Hiệu lực,,2102.0,100000.0,10000000000.0,6530000000.0,301300000.0,3013.0,6228700000.0,62287.0
5888,16/08/2021,IDJ - Công ty cổ phần đầu tư IDJ Việt Nam,IBond33.H.20.23.025,"100,000",36 Tháng,16/10/2020,15/10/2023,"20,000,000,000","16,645,100,000","900,300,000","9,003","15,744,800,000","157,448",09/08/2021,Hiệu lực,,2116.0,100000.0,20000000000.0,16645100000.0,900300000.0,9003.0,15744800000.0,157448.0
5889,16/08/2021,IDJ - Công ty cổ phần đầu tư IDJ Việt Nam,IBond_2019.01.10,"100,000",36 Tháng,25/07/2019,24/07/2022,"10,000,000,000","6,304,000,000","130,000,000","1,300","6,174,000,000","61,740",09/08/2021,Hiệu lực,,2101.0,100000.0,10000000000.0,6304000000.0,130000000.0,1300.0,6174000000.0,61740.0
5890,16/08/2021,IDJ - Công ty cổ phần đầu tư IDJ Việt Nam,IBond_2020.02.10,"100,000",36 Tháng,24/04/2020,23/04/2023,"10,000,000,000","10,000,000,000","9,698,900,000","96,989","301,100,000","3,011",09/08/2021,Hiệu lực,,2143.0,100000.0,10000000000.0,10000000000.0,9698900000.0,96989.0,301100000.0,3011.0
5891,16/08/2021,IDJ - Công ty cổ phần đầu tư IDJ Việt Nam,IBond35.H.20.23.027,"100,000",36 Tháng,27/10/2020,26/10/2023,"20,000,000,000","17,262,000,000","2,229,700,000","22,297","15,032,300,000","150,323",09/08/2021,Hiệu lực,,2117.0,100000.0,20000000000.0,17262000000.0,2229700000.0,22297.0,15032300000.0,150323.0
5892,16/08/2021,IDJ - Công ty cổ phần đầu tư IDJ Việt Nam,IBond_2019.04.10,"100,000",36 Tháng,04/03/2020,03/03/2023,"9,411,000,000","6,971,000,000","3,140,000,000","31,400","3,831,000,000","38,310",09/08/2021,Hiệu lực,,2103.0,100000.0,9411000000.0,6971000000.0,3140000000.0,31400.0,3831000000.0,38310.0
5893,16/08/2021,IDJ - Công ty cổ phần đầu tư IDJ Việt Nam,IBond_2020.14.10,"100,000",36 Tháng,28/07/2020,27/07/2023,"10,000,000,000","7,090,800,000","440,000,000","4,400","6,650,800,000","66,508",09/08/2021,Hiệu lực,,2107.0,100000.0,10000000000.0,7090800000.0,440000000.0,4400.0,6650800000.0,66508.0
5894,16/08/2021,IDJ - Công ty cổ phần đầu tư IDJ Việt Nam,IBond36.H.20.23.028,"100,000",36 Tháng,24/11/2020,23/11/2023,"19,842,900,000","18,812,800,000","4,360,600,000","43,606","14,452,200,000","144,522",09/08/2021,Hiệu lực,,2118.0,100000.0,19842900000.0,18812800000.0,4360600000.0,43606.0,14452200000.0,144522.0
5895,16/08/2021,IDJ - Công ty cổ phần đầu tư IDJ Việt Nam,IBond_2020.18.10,"100,000",36 Tháng,05/08/2020,04/08/2023,"10,000,000,000","7,552,500,000","1,010,000,000","10,100","6,542,500,000","65,425",09/08/2021,Hiệu lực,,2111.0,100000.0,10000000000.0,7552500000.0,1010000000.0,10100.0,6542500000.0,65425.0
5896,16/08/2021,IDJ - Công ty cổ phần đầu tư IDJ Việt Nam,IBond_2020.15.10,"100,000",36 Tháng,28/07/2020,27/07/2023,"10,000,000,000","8,782,000,000","630,000,000","6,300","8,152,000,000","81,520",09/08/2021,Hiệu lực,,2108.0,100000.0,10000000000.0,8782000000.0,630000000.0,6300.0,8152000000.0,81520.0
5897,16/08/2021,IDJ - Công ty cổ phần đầu tư IDJ Việt Nam,IBond_2020.17.10,"100,000",36 Tháng,28/07/2020,27/07/2023,"10,000,000,000","8,302,000,000","126,000,000","1,260","8,176,000,000","81,760",09/08/2021,Hiệu lực,,2110.0,100000.0,10000000000.0,8302000000.0,126000000.0,1260.0,8176000000.0,81760.0
5898,16/08/2021,IDJ - Công ty cổ phần đầu tư IDJ Việt Nam,IBond_2020.23.20,"100,000",36 Tháng,07/09/2020,06/09/2023,"20,000,000,000","18,062,700,000","796,400,000","7,964","17,266,300,000","172,663",09/08/2021,Hiệu lực,,2113.0,100000.0,20000000000.0,18062700000.0,796400000.0,7964.0,17266300000.0,172663.0
5899,16/08/2021,IDJ - Công ty cổ phần đầu tư IDJ Việt Nam,IBond_2020.13.10,"100,000",36 Tháng,03/06/2020,02/06/2023,"10,000,000,000","5,962,200,000","270,000,000","2,700","5,692,200,000","56,922",09/08/2021,Hiệu lực,,2106.0,100000.0,10000000000.0,5962200000.0,270000000.0,2700.0,5692200000.0,56922.0
5900,16/08/2021,IDJ - Công ty cổ phần đầu tư IDJ Việt Nam,IBond_2020.16.10,"100,000",36 Tháng,28/07/2020,27/07/2023,"9,998,100,000","8,002,100,000","1,080,000,000","10,800","6,922,100,000","69,221",09/08/2021,Hiệu lực,,2109.0,100000.0,9998100000.0,8002100000.0,1080000000.0,10800.0,6922100000.0,69221.0
5901,16/08/2021,IDJ - Công ty cổ phần đầu tư IDJ Việt Nam,IBond_2020.22.20,"100,000",36 Tháng,21/08/2020,20/08/2023,"20,000,000,000","17,322,900,000","856,400,000","8,564","16,466,500,000","164,665",09/08/2021,Hiệu lực,,2112.0,100000.0,20000000000.0,17322900000.0,856400000.0,8564.0,16466500000.0,164665.0
5902,16/08/2021,IDJ - Công ty cổ phần đầu tư IDJ Việt Nam,IBond37.H.20.23.029,"100,000",36 Tháng,27/11/2020,26/11/2023,"20,000,000,000","19,961,000,000","3,573,900,000","35,739","16,387,100,000","163,871",09/08/2021,Hiệu lực,,2119.0,100000.0,20000000000.0,19961000000.0,3573900000.0,35739.0,16387100000.0,163871.0
5903,16/08/2021,IDJ - Công ty cổ phần đầu tư IDJ Việt Nam,IBond_2020.11.10,"100,000",36 Tháng,05/05/2020,04/05/2023,"10,000,000,000","8,145,000,000","165,000,000","1,650","7,980,000,000","79,800",09/08/2021,Hiệu lực,,2104.0,100000.0,10000000000.0,8145000000.0,165000000.0,1650.0,7980000000.0,79800.0
5904,16/08/2021,IDJ - Công ty cổ phần đầu tư IDJ Việt Nam,IBond31.H.20.23.023,"100,000",36 Tháng,21/09/2020,20/09/2023,"20,000,000,000","18,259,600,000","533,500,000","5,335","17,726,100,000","177,261",09/08/2021,Hiệu lực,,2114.0,100000.0,20000000000.0,18259600000.0,533500000.0,5335.0,17726100000.0,177261.0
5905,13/08/2021,PQSC - Công ty TNHH Mặt trời Phú Quốc,PQCH2023002,"100,000,000",30 Tháng,30/07/2020,30/01/2023,"620,000,000,000","399,600,000,000","6,000,000,000",60,"393,600,000,000","3,936",12/08/2021,Hiệu lực,,2123.0,100000000.0,620000000000.0,399600000000.0,6000000000.0,60.0,393600000000.0,3936.0
5906,13/08/2021,VPB - NH TMCP VIỆT NAM THỊNH VƯỢNG,VPBD2020.17,"1,000,000,000",3 Năm,10/08/2020,10/08/2023,"300,000,000,000","300,000,000,000","300,000,000,000",300,0,0,10/08/2021,Hiệu lực,,2121.0,1000000000.0,300000000000.0,300000000000.0,300000000000.0,300.0,0.0,0.0
5907,13/08/2021,VPB - NH TMCP VIỆT NAM THỊNH VƯỢNG,VPBD2020.15,"1,000,000,000",3 Năm,12/08/2020,12/08/2023,"500,000,000,000","500,000,000,000","500,000,000,000",500,0,0,12/08/2021,Hiệu lực,,2120.0,1000000000.0,500000000000.0,500000000000.0,500000000000.0,500.0,0.0,0.0
5908,11/08/2021,SCR - CTCP địa ốc Sài Gòn thương tín,TTCLAND_BOND2019,"1,000,000,000",3 Năm,04/07/2019,04/07/2022,"300,000,000,000","95,000,000,000","30,000,000,000",30,"65,000,000,000",65,06/08/2021,Hiệu lực,,2100.0,1000000000.0,300000000000.0,95000000000.0,30000000000.0,30.0,65000000000.0,65.0
5909,11/08/2021,SCR - CTCP địa ốc Sài Gòn thương tín,TTCLAND_BOND2019,"1,000,000,000",3 Năm,04/07/2019,04/07/2022,"300,000,000,000","100,000,000,000","5,000,000,000",5,"95,000,000,000",95,07/06/2021,Hiệu lực,,2099.0,1000000000.0,300000000000.0,100000000000.0,5000000000.0,5.0,95000000000.0,95.0
5910,11/08/2021,SCR - CTCP địa ốc Sài Gòn thương tín,TTCLAND_BOND2019,"1,000,000,000",3 Năm,04/07/2019,04/07/2022,"300,000,000,000","200,000,000,000","100,000,000,000",100,"100,000,000,000",100,14/08/2020,Hiệu lực,,2098.0,1000000000.0,300000000000.0,200000000000.0,100000000000.0,100.0,100000000000.0,100.0
5911,11/08/2021,SCR - CTCP địa ốc Sài Gòn thương tín,TTCLAND_BOND2019,"1,000,000,000",3 Năm,04/07/2019,04/07/2022,"300,000,000,000","300,000,000,000","100,000,000,000",100,"200,000,000,000",200,15/07/2020,Hiệu lực,,2097.0,1000000000.0,300000000000.0,300000000000.0,100000000000.0,100.0,200000000000.0,200.0
5912,10/08/2021,ITCC - CTCP ĐẦU TƯ XÂY DỰNG HẠ TẦNG VÀ GIAO THÔNG,INTRACOM_BOND,"1,000,000",36 Tháng,14/02/2020,14/02/2022,"100,000,000,000","93,360,000,000","4,500,000,000","4,500","88,860,000,000","88,860",28/07/2021,Hiệu lực,,2046.0,1000000.0,100000000000.0,93360000000.0,4500000000.0,4500.0,88860000000.0,88860.0
5913,10/08/2021,TNRC - Công ty cổ phần đầu tư phát triển bất động sản TNR holdings Việt Nam,TNR.BOND.6.2019.30,"100,000,000",3 Năm,17/06/2019,17/06/2022,"49,800,000,000","13,300,000,000","6,500,000,000",65,"6,800,000,000",68,30/07/2021,Hiệu lực,,2096.0,100000000.0,49800000000.0,13300000000.0,6500000000.0,65.0,6800000000.0,68.0
5914,10/08/2021,TNRC - Công ty cổ phần đầu tư phát triển bất động sản TNR holdings Việt Nam,TNR.BOND.6.2019.29,"100,000,000",3 Năm,17/06/2019,17/06/2022,"48,800,000,000","1,700,000,000","500,000,000",5,"1,200,000,000",12,30/07/2021,Hiệu lực,,2095.0,100000000.0,48800000000.0,1700000000.0,500000000.0,5.0,1200000000.0,12.0
5915,09/08/2021,TNRC - Công ty cổ phần đầu tư phát triển bất động sản TNR holdings Việt Nam,TNR.BOND.6.2019.28,"100,000,000",3 Năm,17/06/2019,30/09/2022,"47,300,000,000","1,600,000,000","400,000,000",4,"1,200,000,000",12,30/07/2021,Hiệu lực,,2094.0,100000000.0,47300000000.0,1600000000.0,400000000.0,4.0,1200000000.0,12.0
5916,09/08/2021,TNRC - Công ty cổ phần đầu tư phát triển bất động sản TNR holdings Việt Nam,TNR.BOND.6.2019.25,"100,000,000",3 Năm,17/06/2019,30/09/2022,"46,000,000,000","6,600,000,000","1,100,000,000",11,"5,500,000,000",55,30/07/2021,Hiệu lực,,2092.0,100000000.0,46000000000.0,6600000000.0,1100000000.0,11.0,5500000000.0,55.0
5917,09/08/2021,TNRC - Công ty cổ phần đầu tư phát triển bất động sản TNR holdings Việt Nam,TNR.BOND.6.2019.24,"100,000,000",3 Năm,17/06/2019,30/09/2022,"47,000,000,000","7,300,000,000","400,000,000",4,"6,900,000,000",69,30/07/2021,Hiệu lực,,2089.0,100000000.0,47000000000.0,7300000000.0,400000000.0,4.0,6900000000.0,69.0
5918,09/08/2021,TNRC - Công ty cổ phần đầu tư phát triển bất động sản TNR holdings Việt Nam,TNR.BOND.6.2019.20,"100,000,000",3 Năm,17/06/2019,30/09/2022,"48,000,000,000","4,600,000,000","200,000,000",2,"4,400,000,000",44,30/07/2021,Hiệu lực,,2088.0,100000000.0,48000000000.0,4600000000.0,200000000.0,2.0,4400000000.0,44.0
5919,09/08/2021,TNRC - Công ty cổ phần đầu tư phát triển bất động sản TNR holdings Việt Nam,TNR.BOND.6.2019.19,"100,000,000",3 Năm,17/06/2019,30/09/2022,"50,000,000,000","2,600,000,000","500,000,000",5,"2,100,000,000",21,30/07/2021,Hiệu lực,,2091.0,100000000.0,50000000000.0,2600000000.0,500000000.0,5.0,2100000000.0,21.0
5920,09/08/2021,TNRC - Công ty cổ phần đầu tư phát triển bất động sản TNR holdings Việt Nam,TNR.BOND.6.2019.18,"100,000,000",3 Năm,17/06/2019,17/06/2022,"48,400,000,000","2,600,000,000","400,000,000",4,"2,200,000,000",22,30/07/2021,Hiệu lực,,2086.0,100000000.0,48400000000.0,2600000000.0,400000000.0,4.0,2200000000.0,22.0
5921,09/08/2021,TNRC - Công ty cổ phần đầu tư phát triển bất động sản TNR holdings Việt Nam,TNR.BOND.6.2019.17,"100,000,000",3 Năm,17/06/2019,30/09/2022,"50,000,000,000","1,900,000,000","700,000,000",7,"1,200,000,000",12,30/07/2021,Hiệu lực,,2090.0,100000000.0,50000000000.0,1900000000.0,700000000.0,7.0,1200000000.0,12.0
5922,09/08/2021,TNRC - Công ty cổ phần đầu tư phát triển bất động sản TNR holdings Việt Nam,TNR.BOND.6.2019.15,"100,000,000",3 Năm,14/06/2019,30/09/2022,"49,700,000,000","3,800,000,000","200,000,000",2,"3,600,000,000",36,30/07/2021,Hiệu lực,,2087.0,100000000.0,49700000000.0,3800000000.0,200000000.0,2.0,3600000000.0,36.0
5923,09/08/2021,TNRC - Công ty cổ phần đầu tư phát triển bất động sản TNR holdings Việt Nam,TNR.BOND.6.2019.09,"100,000,000",3 Năm,14/06/2019,30/09/2022,"49,200,000,000","4,700,000,000","300,000,000",3,"4,400,000,000",44,30/07/2021,Hiệu lực,,2083.0,100000000.0,49200000000.0,4700000000.0,300000000.0,3.0,4400000000.0,44.0
5924,09/08/2021,TNRC - Công ty cổ phần đầu tư phát triển bất động sản TNR holdings Việt Nam,TNR.BOND.6.2019.27,"100,000,000",3 Năm,17/06/2019,17/06/2022,"49,400,000,000","5,100,000,000","3,000,000,000",30,"2,100,000,000",21,30/07/2021,Hiệu lực,,2093.0,100000000.0,49400000000.0,5100000000.0,3000000000.0,30.0,2100000000.0,21.0
5925,09/08/2021,TNRC - Công ty cổ phần đầu tư phát triển bất động sản TNR holdings Việt Nam,TNR.BOND.6.2019.14,"100,000,000",3 Năm,14/06/2019,30/09/2022,"49,800,000,000","10,400,000,000","5,400,000,000",54,"5,000,000,000",50,14/07/2021,Hiệu lực,,2064.0,100000000.0,49800000000.0,10400000000.0,5400000000.0,54.0,5000000000.0,50.0
5926,09/08/2021,TNRC - Công ty cổ phần đầu tư phát triển bất động sản TNR holdings Việt Nam,TNR.BOND.6.2019.12,"100,000,000",3 Năm,14/06/2019,30/09/2022,"49,600,000,000","8,500,000,000","6,100,000,000",61,"2,400,000,000",24,14/07/2021,Hiệu lực,,2063.0,100000000.0,49600000000.0,8500000000.0,6100000000.0,61.0,2400000000.0,24.0
5927,09/08/2021,TNRC - Công ty cổ phần đầu tư phát triển bất động sản TNR holdings Việt Nam,TNR.BOND.6.2019.15,"100,000,000",3 Năm,14/06/2019,30/09/2022,"49,700,000,000","4,000,000,000","200,000,000",2,"3,800,000,000",38,14/07/2021,Hiệu lực,,2062.0,100000000.0,49700000000.0,4000000000.0,200000000.0,2.0,3800000000.0,38.0
5928,06/08/2021,TGEC - Công ty cổ phần Thiết bị điện GELEX,TP.GE.26.09.2019,"100,000,000",2 Năm,26/09/2019,26/09/2021,"900,000,000,000","381,000,000,000","331,000,000,000","3,310","50,000,000,000",500,02/08/2021,Hiệu lực,,2058.0,100000000.0,900000000000.0,381000000000.0,331000000000.0,3310.0,50000000000.0,500.0
5929,06/08/2021,BID - Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,BID2_19.03,"1,000,000,000",7 Năm,31/07/2019,31/07/2026,"100,000,000,000","100,000,000,000","100,000,000,000",100,0,0,02/08/2021,Hiệu lực,,2050.0,1000000000.0,100000000000.0,100000000000.0,100000000000.0,100.0,0.0,0.0
